Feature ID,Clean Feature Name,Target,Diameter,Center Latitude,Center Longitude,Coordinate System,Feature Type,Feature Type Code,Approval Status,Approval Date,Origin,,,,,
5256,Sabatier,Moon,9.6,13.19,79.01,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,Paul, French chemist, Nobel laureate (1854-1941).,,,
5258,Sabine,Moon,29.75,1.38,20.07,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Sir Edward; Irish physicist, astronomer (1788-1883).",,,,,
5270,Sacrobosco,Moon,97.67,-23.75,16.64,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"John of Holywood, Johannes Sacrobuschus; British astronomer, mathematician (c. 1200-1256).",,,,,
5272,Saenger,Moon,74.57,4.49,102.8,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Eugen, German rocketry scientist (1905-1964).,,,,
6942,Safarik,Moon,31.42,10.44,176.7,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Vojtech, Czechoslovakian astronomer (1829-1902).,,,,
5277,Saha,Moon,103.34,-1.69,103.04,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Meghnad, Indian astrophysicist (1893-1956).,,,,
5294,Samir,Moon,1.86,28.5,-34.29,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,Arabic male name.,,,,,
5296,Sampson,Moon,1.83,29.58,-16.53,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,"Ralph Allen; Irish-born British astronomer, mathematician (1866-1939).",,,,,
5305,Sanford,Moon,55.09,32.38,-139.21,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Roscoe Frank, American astronomer (1883-1958).,,,,
5314,Santbech,Moon,62.24,-20.99,44.06,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Daniel Santbech Noviomagus; Dutch mathematician, astronomer (unkn-fl. 1561).",,,,,
5315,Santos Dumont,Moon,8.8,27.79,4.75,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Alberto, Brazilian aeronautical engineer (1873-1932).,,,,
6902,Sappho,Moon,0,-25,133.2,"Planetographic, +East, -180 - 180","Crater, craters",AA,Not Approved,-,Greek poetess (unkn-c. 600 B.C.).,,,,,
5320,Sarabhai,Moon,7.38,24.75,21,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1973,Vikram Ambalal, Indian astrophysicist (1919-1971).,,,,
5331,Sarton,Moon,71.33,49.12,-121.14,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,George Alfred Leon, Belgian-American historian of science (1884-1956).,,,,
5335,Sasserides,Moon,81.74,-39.28,-9.44,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Sasceride, Gellio; Danish astronomer, doctor (1562-1612).",,,,,
5342,Saunder,Moon,44.38,-4.26,8.72,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Samuel Arthur; British mathematician, selenographer (1852-1912).",,,,,
5343,Saussure,Moon,54.56,-43.38,-3.88,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Horace Benedict De, Swiss geologist (1740-1799).,,,,
5352,Scaliger,Moon,86.4,-27.26,109.14,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Joseph Justus, French chronologist (1540-1609).,,,,
5359,Scarp,Moon,14.76,20.29,30.59,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 17 site.",,,,,
5361,Schaeberle,Moon,56.74,-26.33,117.71,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,John Martin, American astronomer (1853-1924).,,,,
5363,Scheele,Moon,4.69,-9.45,-37.85,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Carl Wilhelm, Swedish chemist (1742-1786).,,,,
5364,Scheiner,Moon,110.07,-60.35,-27.81,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Christoph, German astronomer (1573-1650).,,,,
5365,Schiaparelli,Moon,24.2,23.38,-58.82,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Giovanni Virginio, Italian astronomer (1835-1910).,,,,
5368,Schickard,Moon,212.18,-44.38,-55.11,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Wilhelm; German astronomer, mathematician (1592-1635).",,,,,
5369,Schiller,Moon,179.36,-51.72,-39.78,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Julius, German astronomer (unkn-fl. 1627).,,,,
5370,Schjellerup,Moon,62.82,69.04,158.24,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Hans Carl, Danish astronomer (1827-1887).,,,,
5371,Schlesinger,Moon,97.28,47.12,-138.98,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Frank, American astronomer (1871-1943).,,,,
5372,Schliemann,Moon,77.4,-1.99,155.12,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Heinrich, German archaeologist (1822-1890).,,,,
5373,Schluter,Moon,87.55,-5.93,-83.39,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1964,Heinrich, German astronomer (1815-1844).,,,,
5374,Schmidt,Moon,11.13,0.96,18.78,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Johann Friedrich Julius, German astronomer (1825-1884), Bernhard Voldemar, German optician (1879-1935), Otto Yulyevich, Soviet astronomer (1891-1956).
5376,Schneller,Moon,56.87,41.34,-163.73,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Schneller, Herbert; German astronomer (1901-1967).",,,,,
5378,Schomberger,Moon,85.8,-76.64,24.69,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Georg; Austrian astronomer, mathematician (1597-1645).",,,,,
5391,Schonfeld,Moon,24.57,44.76,-98,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Eduard, German astronomer (1828-1891).,,,,
5379,Schorr,Moon,52.09,-19.45,89.8,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Richard, German astronomer (1867-1951).,,,,
5381,Schrodinger,Moon,316.39,-74.73,132.93,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Schrödinger, Erwin; Austrian physicist; Nobel laureate (1887-1961).",,,,,
5382,Schroter,Moon,36.67,2.74,-6.98,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Johann Hieronymus, German astronomer (1745-1816).,,,,
5383,Schubert,Moon,51.94,2.78,81.01,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Theodor Friedrich von, Russian cartographer (1789-1865).,,,,
5385,Schumacher,Moon,61.31,42.42,60.81,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Heinrich Christian, German astronomer (1780-1850).,,,,
5387,Schuster,Moon,100.08,4.44,146.42,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Sir Arthur; British mathematician, physicist (1851-1934).",,,,,
5388,Schwabe,Moon,25.47,65.1,45.48,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Samuel Heinrich, German astronomer (1789-1875).,,,,
5389,Schwarzschild,Moon,211.42,70.08,121.57,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Karl, German astronomer (1873-1916).,,,,
5392,Scobee,Moon,41.53,-31.36,-149.64,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1988,Francis Richard “,Dick“,, member of the Challenger crew (1939-1986).,,
5394,Scoresby,Moon,54.93,77.73,14.13,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,William, British explorer (1789-1857).,,,,
5395,Scott,Moon,107.82,-82.35,48.52,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1964,Robert Falcon, British explorer (1868-1912).,,,,
5396,Sculptured Hills,Moon,12.41,20.24,31.06,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 17 site.",,,,,
5398,Seares,Moon,99.5,73.74,147.23,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Frederick Hanley, American astronomer (1873-1964).,,,,
5401,Secchi,Moon,22.13,2.4,43.56,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Pietro Angelo; Italian astronomer, astrophysicist (1818-1878).",,,,,
5403,Sechenov,Moon,63.8,-6.97,-143.09,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Ivan Mikhaylovich, Russian physiologist (1829-1905).,,,,
5405,Seeliger,Moon,8.28,-2.22,3,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Hugo von, German astronomer (1849-1924).,,,,
5406,Segers,Moon,17.28,46.99,127.52,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Carlos, Argentinean astronomer (1900-1967).,,,,
5407,Segner,Moon,67.84,-58.96,-48.68,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Johann Andreas von; German physicist, mathematician (1704-1777).",,,,,
5410,Seidel,Moon,55.39,-32.65,152.47,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Philipp Ludwig von; German astronomer, mathematician (1821-1896).",,,,,
5418,Seleucus,Moon,45.01,21.09,-66.66,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Babylonian astronomer (unkn-fl. c. 150 B.C.).,,,,,
5427,Seneca,Moon,47.57,26.71,79.81,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1961,"Lucius Annaeus; Roman philosopher, natural scientist (4 B.C.- A.D. 65).",,,,,
5446,Seyfert,Moon,102.63,29.26,114.34,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Carl Keenan, American astronomer (1911-1960).,,,,
5450,Shackleton,Moon,21,-89.63,132.32,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1994,Sir Ernest Henry, Irish-born British Antarctic explorer (1874-1922).,,,,
5451,Shahinaz,Moon,15.99,7.58,122.42,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,Turkish female name.,,,,,
5455,Shakespeare,Moon,0.54,20.24,30.82,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 17 site.",,,,,
5461,Shaler,Moon,48.47,-32.89,-85.27,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1964,"Nathaniel Southgate; American geologist, paleontologist (1841-1906).",,,,,
5468,Shapley,Moon,24.82,9.35,56.83,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1973,Harlow, American astronomer (1885-1972).,,,,
5469,Sharonov,Moon,75.12,12.37,173.1,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Vsevolod Vasilievich, Soviet astronomer (1901-1964).,,,,
5471,Sharp,Moon,37.61,45.75,-40.22,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Abraham; British astronomer, mathematician (1651-1742).",,,,,
5472,Sharp Apollo,Moon,0.01,-3.02,-23.43,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 12 site.",,,,,
5476,Shatalov,Moon,24.05,24.26,140.48,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Vladimir Alexandrovich, Soviet cosmonaut (1927-Live).,,,,
5479,Shayn,Moon,92.9,32.52,172.42,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Grigorii Abramovich, Soviet astrophysicist (1892-1956).,,,,
5480,Sheepshanks,Moon,23.67,59.24,17.04,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Anne, British benefactor (1789-1876).,,,,
6905,Shekhov  Chekhov,Moon,0,-6.6,82,"Planetographic, +East, -180 - 180","Crater, craters",AA,Not Approved,-,Anton Pavlovich, Russian writer (1860-1904).,,,,
15991,Shen Kuo,Moon,0.9,44,-49.41,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"May 19, 2021","Chinese astronomer, mathematician during the Song Dynasty (1031-1095).",,,,,
5484,Sherlock,Moon,0.49,20.18,30.81,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 17 site.",,,,,
5485,Sherrington,Moon,18.8,-11.13,118,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Sir Charles Scott, British neurophysiologist, Nobel laureate (1856-1952).,,,
5487,Shi Shen,Moon,46.52,75.78,104.13,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Shi(H) Shen, Chinese astronomer (unkn-c. 300 B.C.).,,,,
15851,Shioli,Moon,0.27,-13.33,25.23,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"Aug 12, 2019",Japanese female first name.,,,,,
5490,Shirakatsi,Moon,48.13,-12.18,128.56,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,Anania, Armenian geographer (620(?)-685(?)).,,,,
5494,Shoemaker,Moon,51.82,-88.14,45.91,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,2000,Eugene Merle, American astrogeologist (1928-1997).,,,,
5499,Short,Moon,67.94,-74.54,-7.68,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"James; Scottish mathematician, optician (1710-1768).",,,,,
5500,Shorty,Moon,0.11,20.22,30.63,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 17 site.",,,,,
5502,Shternberg  Sternberg,Moon,74.36,19.38,-116.82,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Pavel Karlovich, Russian astronomer (1865-1920).,,,,
5504,Shuckburgh,Moon,37.73,42.65,52.71,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Sir George; British geographer, benefactor (1751-1804).",,,,,
5506,Shuleykin,Moon,14.67,-27.11,-92.67,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1985,Mikhail Vasil'evich, Soviet radio engineer (1884-1939). (Spelling changed from Shulejkin.),,,,
5522,Siedentopf,Moon,62.7,22.05,135.08,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Heinrich, German astronomer (1906-1963).,,,,
5523,Sierpinski,Moon,66.94,-26.93,154.81,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Waclaw, Polish mathematician (1882-1969).,,,,
5531,Sikorsky,Moon,97.67,-65.89,103.65,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,Igor Ivanovich, Russian-American aeronautical engineer (1889-1972).,,,,
5533,Silberschlag,Moon,12.56,6.21,12.53,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Johann Esaias, German astronomer (1721-1791).,,,,
5543,Simpelius,Moon,68.89,-72.61,14.74,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Sempill, Hugh; Scottish mathematician (1596-1654).",,,,,
5552,Sinas,Moon,11.67,8.85,31.6,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Simon, Greek benefactor (1810-1876).,,,,
5558,Sinus Aestuum,Moon,316.5,12.1,-8.34,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1935,“,Seething Bay.“,,,,
5559,Sinus Amoris,Moon,189.1,19.92,37.29,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1976,“,Bay of Love.“,,,,
5561,Sinus Asperitatis,Moon,219.14,-5.41,27.49,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1976,“,Bay of Roughness.“,,,,
5562,Sinus Concordiae,Moon,159.03,10.98,42.47,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1976,“,Bay of Harmony.“,,,,
5563,Sinus Fidei,Moon,70.7,17.99,2.04,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1976,“,Bay of Trust.“,,,,
5564,Sinus Honoris,Moon,111.61,11.72,17.87,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1976,“,Bay of Honor.“,,,,
5565,Sinus Iridum,Moon,249.29,45.01,-31.67,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1935,“,Bay of Rainbows.“,,,,
5566,Sinus Lunicus,Moon,119.18,32.36,-1.85,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1970,“,Lunik Bay“,-landing area of Luna (Lunik) 2.,,,
5567,Sinus Medii,Moon,286.67,1.63,1.03,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1935,“,Bay of the center.“,,,,
5569,Sinus Roris,Moon,195.04,50.26,-50.86,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1935,“,Bay of Dew.“,,,,
5571,Sinus Successus,Moon,126.65,1.12,58.52,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,1979,“,Bay of Success.“,,,,
16118,Sinus Viscositatis,Moon,68,35.25,-40.99,"Planetographic, +East, -180 - 180","Sinus, sinūs",SI,Approved,"Dec 30, 2022",“,Bay of Stickiness.“,,,,
5577,Sirsalis,Moon,44.17,-12.49,-60.51,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Sersale, Gerolamo; Italian astronomer (1584-1654).",,,,,
5578,Sisakyan,Moon,35.6,41.07,109.13,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Noraír Martirósovich, Soviet doctor and biochemist (1907-1966).,,,,
5582,Sita,Moon,1.59,4.61,120.7,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Indian female name.,,,,,
5592,Sklodowska,Moon,125.55,-18.04,96.15,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1961,"Marie (Madame Curie); Polish physicist, chemist, Nobel laureate (1867-1934).",,,,,
15325,Slater,Moon,25.12,-88.08,111.29,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"May 04, 2015","David Charles; American planetary scientist, specialist in optics and detectors (1957-2011).",,,,,
15011,Slava,Moon,0.1,38.23,-35,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"Jun 14, 2012","Slavic male name, diminutive from Vyacheslav (Lunokhod-1 landing site feature).",,,,,
5599,Slipher,Moon,74.65,49.28,160.27,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Earl Charles, American astronomer (1883-1964), Vesto Melvin, American astronomer (1875-1969).,,
5601,Slocum,Moon,12.15,-3.15,89.07,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Frederick, American astronomer (1873-1944).,,,,
5604,Smith,Moon,32.87,-31.79,-151.01,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1988,Michael John, member of the Challenger crew (1945-1986).,,,,
5605,Smithson,Moon,6.04,2.38,53.64,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,"James; British chemist, mineralogist (1765-1829).",,,,,
5606,Smoky Mountains,Moon,13.75,-8.67,15.51,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 16 site.",,,,,
5607,Smoluchowski,Moon,84.26,60.22,-96.91,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Marian, Polish physicist (1872-1917).,,,,
5609,Snellius,Moon,85.98,-29.33,55.7,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Snell, Willebrod van Roijen; Dutch mathematician, astronomer, optician (1580-1626).",,,,,
5610,Sniadecki,Moon,41.13,-22.29,-168.84,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Jan; Polish astronomer, mathematician (1756-1830).",,,,,
5613,Snowman,Moon,0.65,-3.02,-23.42,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 12 site.",,,,,
5617,Soddy,Moon,40.79,0.45,121.77,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Frederick, British physicist, Nobel laureate (1877-1956).,,,
5644,Somerville,Moon,17.08,-8.33,64.96,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,"Mary Fairfax; Scottish physicist, mathematician (1780-1872).",,,,,
5645,Sommerfeld,Moon,150.89,64.83,-161.54,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Arnold Johannes Wilhelm, German physicist (1868-1951).,,,,
5806,Sommering,Moon,27.97,0.19,-7.53,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Samuel Thomas von, German doctor (1755-1830).,,,,
15993,Song Yingxing,Moon,1.8,42.34,-49.65,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"May 19, 2021",Chinese scientist and encyclopedist during the late Ming Dynasty (1587–1666).,,,,,
6909,Sophocles,Moon,0,-21.5,119.8,"Planetographic, +East, -180 - 180","Crater, craters",AA,Not Approved,-,Greek philosopher (c. 495-406 B.C.).,,,,,
5652,Soraya,Moon,1.9,-12.87,-1.63,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Persian female name.,,,,,
5653,Sosigenes,Moon,16.99,8.7,17.6,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Greek astronomer, chronologist (unkn-fl. 46 B.C.).",,,,,
5655,South,Moon,119.04,57.58,-50.94,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,James, British astronomer (1785-1867).,,,,
5657,South Cluster,Moon,3.16,26.02,3.71,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut named feature, Apollo 15 site.",,,,,
5658,South Massif,Moon,18.29,19.91,30.35,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut named feature, Apollo 17 site.",,,,,
5659,South Ray,Moon,0.7,-9.15,15.38,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut named feature, Apollo 16 site.",,,,,
5662,Spallanzani,Moon,30.86,-46.38,24.73,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Lazzaro; Italian natural scientist, biologist (1729-1799).",,,,,
5666,Spencer Jones,Moon,88.19,13.06,165.84,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Sir Harold, British astronomer (1890-1960).,,,,
5669,Spook,Moon,0.34,-8.98,15.48,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 16 site.",,,,,
5676,Sporer,Moon,25.57,-4.3,-1.77,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,Friedrich Wilhelm Gustav, German astronomer (1822-1895).,,,,
5670,Spot,Moon,0.04,-8.98,15.5,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 16 site.",,,,,
16007,Spudis,Moon,13,-89.51,-84.61,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,"Sep 30, 2021",Paul D., American planetary geologist (1952-2018).,,,,
5673,Spur,Moon,0.08,25.98,3.67,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 15 site.",,,,,
5675,Spurr,Moon,13.21,27.91,-1.27,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1973,Josiah Edward, American geologist (1870-1950).,,,,
5678,St  George,Moon,2.42,25.96,3.54,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 15 site.",,,,,
5679,St  John,Moon,66.74,10.07,149.98,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Charles Edward; American solar physicist, astronomer (1857-1935).",,,,,
5680,Stadius,Moon,68.48,10.48,-13.77,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Stade, Jan; Belgian astronomer, mathematician (1527-1579).",,,,,
5683,Stark,Moon,47.72,-25.43,134.59,"Planetographic, +East, -180 - 180","Crater, craters",AA,Dropped,1970,Johannes, German physicist, Nobel laureate (1874-1957).,,,
15994,Statio Tianchuan,Moon,0.04,43.06,-51.92,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,"May 19, 2021","Chinese constellation name, which means ship sailing in the Milky Way.",,,,,
15781,Statio Tianhe,Moon,0.01,-45.45,177.6,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,"Feb 04, 2019","Ancient Chinese name for the Milky Way, a sky river that separates Niulang and Zhinyu in the Chinese folk tale “The Cowherd and the Weaver Girl.”",,,,,
5684,Statio Tranquillitatis,Moon,0.01,0.67,23.47,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1970,"“;Tranquility Base,“; Apollo 11 landing site.",,,,,
5685,Stearns,Moon,38.94,34.68,162.6,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1979,Carl Leo, American astronomer (1892-1972).,,,,
5686,Stebbins,Moon,129.74,64.36,-142.64,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Joel, American astronomer (1878-1966).,,,,
5687,Stefan,Moon,112.18,46.33,-108.77,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Josef, Austrian physicist (1835-1893).,,,,
5690,Stein,Moon,30.72,7,179.11,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Johann Willem Jakob Antoon, Dutch astronomer (1871-1951).,,,,
5693,Steinheil,Moon,63.28,-48.71,46.66,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Karl August von; German astronomer, physicist (1801-1870).",,,,,
5694,Steklov,Moon,36.61,-36.73,-105.05,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Vladimir Andreevich, Soviet mathematician (1864-1926).,,,,
5695,Stella,Moon,0.42,19.91,29.76,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,Latin female name.,,,,,
5696,Steno,Moon,32.29,32.61,161.78,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Nicolaus, Danish doctor (1638-1686).,,,,
5698,Steno Apollo,Moon,0.52,20.15,30.79,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 17 site.",,,,,
5701,Sternfeld,Moon,109.8,-19.75,-142.27,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1991,Ari Abramovich, Soviet space scientist (1905-1980).,,,,
5703,Stetson,Moon,63.12,-39.58,-118.2,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,"Harlan True; American astronomer, geophysicist (1885-1964).",,,,,
5704,Stevinus,Moon,71.54,-32.49,54.14,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Stevin, Simon; Belgian mathematician, physicist (1548-1620).",,,,,
5705,Stewart,Moon,13.77,2.15,66.98,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1976,John Quincy, American astrophysicist (1894-1972).,,,,
5706,Stiborius,Moon,43.76,-34.49,31.99,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Stoberl, Andreas; German astronomer, mathematician (1465-1515).",,,,,
5736,Stofler,Moon,129.87,-41.24,5.93,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1935,"Johann; German astronomer, mathematician (1452-1531).",,,,,
5711,Stokes,Moon,53.85,52.36,-88.11,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1964,"Sir George Gabriel; British mathematician, physicist (1819-1903).",,,,,
5713,Stoletov,Moon,42.43,44.82,-155.5,"Planetographic, +East, -180 - 180","Crater, craters",AA,Approved,1970,Aleksandr Grigorievich, Russian physicist (1839-1896).,,,,
5715,Stone Mountain,Moon,10.53,-9.17,15.57,"Planetographic, +East, -180 - 180",Landing site name,LF,Approved,1973,"Astronaut-named feature, Apollo 16 site.",,,,,
